Make,Model,Model_Year,Status,Variant,Fuel_Type,Displacement,Cylinders,Image_url,Brand_Image
BMW,3 Series Gran Limousine,2023,Discontinued,3 Series Gran Limousine,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/139177/3-series-gran-limousine-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,2 Series Gran Coupe [2020-2025],2020,Discontinued,2 Series Gran Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48034/2-series-gran-coupe-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,5 Series [2017-2021],2017,Discontinued,5 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/26911/BMW-5-Series-Right-Front-Three-Quarter-172250.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series [2019-2023],2019,Discontinued,3 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37067/BMW-3-Series-Exterior-167583.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X1 [2020-2023],2020,Discontinued,X1,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45242/bmw-x1-facelift-right-front-three-quarter2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3 [2022-2025],2022,Discontinued,X3,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/110503/x3-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,Z4 [2019-2023],2019,Discontinued,Z4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37095/BMW-Z4-Roadster-Right-Front-Three-Quarter-153914.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3 [2018-2022],2018,Discontinued,X3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/32888/BMW-X3-Exterior-125761.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X7 [2019-2023],2019,Discontinued,X7,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28286/BMW-X7-Right-Front-Three-Quarter-164106.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X6,2020,Discontinued,X6,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/41375/x6-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,6 Series GT [2018-2021],2018,Discontinued,6 Series GT,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/32854/BMW-6-Series-GT-Right-Front-Three-Quarter-154025.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series Gran Limousine [2021-2023],2021,Discontinued,3 Series Gran Limousine,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/52639/3-series-gran-limousine-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,7 Series [2019-2023],2019,Discontinued,7 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/38113/BMW-7-Series-Right-Front-Three-Quarter-164132.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X4 [2022-2023],2022,Discontinued,X4,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/112929/x4-exterior-right-front-three-quarter-5.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M5 [2021-2023],2021,Discontinued,M5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/50723/m5-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series GT [2016-2021],2016,Discontinued,3 Series GT,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18273/BMW-3-Series-GT-Right-Front-Three-Quarter-82155.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M340i [2021-2022],2021,Discontinued,M340i,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/124843/m340i-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X4 [2019-2022],2019,Discontinued,X4,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/37712/x4-exterior-right-front-three-quarter-146791.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M4 Competition [2022-2024],2022,Discontinued,M4 Competition,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/111981/m4-competition-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,8 Series,2020,Discontinued,8 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/41406/bmw-8-series-right-front-three-quarter8.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,5 Series [2021-2024],2021,Discontinued,5 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/96443/5-series-exterior-right-front-three-quarter-5.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M5 [2018-2021],2018,Discontinued,M5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/33136/BMW-M5-Exterior-172905.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M2 [2018-2022],2018,Discontinued,M2,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37092/BMW-M2-Exterior-141232.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,6 Series GT,2021,Discontinued,6 Series GT,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/56433/6-series-gt-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3 M,2020,Discontinued,X3 M,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/51065/x3-m-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X5 [2019-2023],2019,Discontinued,X5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37065/BMW-X5-Right-Front-Three-Quarter-157119.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X5 M,2020,Discontinued,X5 M,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/51529/x5-m-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M4 CS,2024,Discontinued,M4 CS,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/188481/m4-cs-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3 M40i,2023,Discontinued,X3 M40i,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/146751/x3-m40i-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X8,2025,Discontinued,X8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47349/bmw-x8-left-side-view0.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M4 [2018-2019],2018,Discontinued,M4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/33172/BMW-M4-Exterior-119393.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M3,2018,Discontinued,M3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/33171/BMW-M3-Exterior-119388.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series [2012-2016],2012,Discontinued,3 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/bmw/3-series.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,i8 [2015-2019],2015,Discontinued,i8,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18023/BMW-i8-Exterior-114972.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X1 [2016-2020],2016,Discontinued,X1,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20227/BMW-X1-Right-Front-Three-Quarter-65929.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series [2016-2019],2016,Discontinued,3 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20231/BMW-3-Series-Right-Front-Three-Quarter-86766.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,1 Series,2013,Discontinued,1 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/0f/0e/11204/img/m/BMW-1-Series-Right-Front-Three-Quarter-50876_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series GT [2014-2016],2014,Discontinued,3 Series GT,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/bmw/3-series-gt.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,6 Series Gran Coupe,2012,Discontinued,6 Series Gran Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/C4/2F/9769/img/m/BMW-6-Series-Right-Front-Three-Quarter-52292_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M6,2014,Discontinued,M6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28449/BMW-M6-Right-Front-Three-Quarter-94306.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,5 Series [2013-2017],2013,Discontinued,5 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/4b/3A/9761/img/m/BMW-5-Series-Right-Front-Three-Quarter-50065_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X1 [2013-2016],2013,Discontinued,X1,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20227/BMW-X1-Right-Front-Three-Quarter-64690.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X5 [2014-2019],2014,Discontinued,X5,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/5F/CC/9762/img/m/BMW-X5-Right-Front-Three-Quarter-50918_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,Z4 [2013-2018],2013,Discontinued,Z4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/9763/BMW-Z4-Exterior-119011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,i8 Roadster,2020,Discontinued,i8 Roadster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/33308/BMW-i8-Roadster-Exterior-120642.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,7 Series [2013-2016],2013,Discontinued,7 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/bmw/7-series.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,7 Series [2016-2019],2016,Discontinued,7 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21717/BMW-7-Series-Right-Front-Three-Quarter-65990.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3 [2014-2018],2014,Discontinued,X3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/13992/BMW-X3-Exterior-92388.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X6 [2015-2019],2015,Discontinued,X6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19518/BMW-X6-Exterior-164772.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M3 [2013-2018],2014,Discontinued,M3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28448/BMW-M3-Right-Front-Three-Quarter-93770.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M4 [2014-2018],2014,Discontinued,M4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/16753/BMW-M4-Exterior-92387.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M5 [2012-2014],2008,Discontinued,M5,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/E7/AC/9773/img/m/BMW-M5-Front-view-22153_l.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M5 [2014-2018],2014,Discontinued,M5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/29854/BMW-M5-Right-Front-Three-Quarter-101344.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,3 Series LWB,2025,Active,3 Series LWB,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/198567/3-series-exterior-right-front-three-quarter-10.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,2 Series Gran Coupe,2025,Active,2 Series Gran Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/205930/2-series-gran-coupe-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M340i,2022,Active,M340i,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/135697/m340i-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M5,2024,Active,M5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/192747/m5-exterior-right-front-three-quarter-11.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M4,2024,Active,M4,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/176129/m4-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,Z4,2023,Active,Z4,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/149075/z4-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X1,2023,Active,X1,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/140591/x1-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X3,2025,Active,X3,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/179903/x3-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X7,2023,Active,X7,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/136217/x7-exterior-right-front-three-quarter-10.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,5 Series,2024,Active,5 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/175183/5-series-exterior-right-front-three-quarter-95.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M2,2023,Active,M2,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/150125/m2-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X5,2023,Active,X5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/152681/x5-exterior-right-front-three-quarter-7.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,7 Series,2023,Active,7 Series,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/132513/7-series-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,iX1 LWB,2025,Active,iX1 LWB,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/196035/ix1-lwb-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,M8,2020,Active,M8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47278/m8-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,XM,2022,Active,XM,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/135681/xm-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,i7,2023,Active,i7,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/137875/i7-exterior-right-front-three-quarter-9.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,iX1,2023,Active,iX1,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/140585/ix1-exterior-right-front-three-quarter-26.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,i4,2022,Active,i4,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/109123/i4-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,X4 M40i,2023,Active,X4 M40i,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/163337/x4-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,iX,2021,Active,iX,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/108499/ix-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,i5,2024,Active,i5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/174353/i5-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
BMW,iX3,2027,Upcoming,iX3,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/211249/ix3-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/bmw.webp
Chevrolet,Beat,2016,Discontinued,Beat,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21745/Chevrolet-Beat-Right-Front-Three-Quarter-81148.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Tavera,2012,Discontinued,Tavera,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/89/7A/9793/img/m/Chevrolet-Tavera-Right-Front-Three-Quarter-49908_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Enjoy,2013,Discontinued,Enjoy,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/65/A5/10311/img/m/Chevrolet-Enjoy-Right-Front-Three-Quarter-49907_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Cruze,2016,Discontinued,Cruze,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22891/Chevrolet-Cruze-Right-Front-Three-Quarter-73032.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Sail,2014,Discontinued,Sail,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/89/0F/10442/img/m/Chevrolet-Sail-Right-Front-Three-Quarter-49012_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Spark,2013,Discontinued,Spark,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/chevrolet/spark.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Captiva [2012-2016],2012,Discontinued,Captiva,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/chevrolet/captiva.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Trailblazer,2015,Discontinued,Trailblazer,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20509/Chevrolet-Trailblazer-Right-Front-Three-Quarter-59055.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Spark [2007-2012],2007,Discontinued,Spark,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/spark-2007-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Aveo [2009-2012],2009,Discontinued,Aveo,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/aveo-2009-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Optra Magnum [2007-2012],2007,Discontinued,Optra Magnum,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/optra-magnum-2007-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Beat [2009-2011],2009,Discontinued,Beat,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/beat-2009-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Aveo [2006-2009],2006,Discontinued,Aveo,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/aveo-2006-2009.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Beat [2014-2016],2014,Discontinued,Beat,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/chevrolet/beat.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Optra [2005-2007],2005,Discontinued,Optra,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/optra-2005-2007.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Sail U-VA [2012-2014],2012,Discontinued,Sail U-VA,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/sail-u-va-2012-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Beat [2011-2014],2011,Discontinued,Beat,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/beat-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Aveo U-VA [2006-2012],2006,Discontinued,Aveo U-VA,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/aveo-u-va-2006-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Captiva [2008-2012],2008,Discontinued,Captiva,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/captiva-2008-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Sail Hatchback,2014,Discontinued,Sail Hatchback,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/76/29/18223/img/m/Chevrolet-Sail-Hatchback-Right-Front-Three-Quarter-49910_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Cruze [2014-2016],2014,Discontinued,Cruze,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/13741/Chevrolet-Cruze-Right-Front-Three-Quarter-58426.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Sail [2012-2014],2012,Discontinued,Sail,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/sail-2012-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Cruze [2009-2012],2009,Discontinued,Cruze,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/cruze-2009-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Optra [2003-2005],2003,Discontinued,Optra,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/optra-2003-2005.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Cruze [2012-2013],2012,Discontinued,Cruze,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/cruze-2012-2013.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Cruze [2013-2014],2013,Discontinued,Cruze,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/cruze-2013-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Optra SRV [2006-2010],2006,Discontinued,Optra SRV,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/optra-srv-2006-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Forester [2004-2007],2004,Discontinued,Forester,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/forester-2004-2007.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Chevrolet,Forester [2005-2007],2005,Discontinued,Forester,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/chevrolet/forester-2005-2007.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/chevrolet.webp
Fiat,Linea,2014,Discontinued,Linea,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/12624/Fiat-Linea-Exterior-128099.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/fiat.webp
Fiat,Punto Evo,2014,Discontinued,Punto Evo,Electric,,,https://imgd.aeplcdn.com/664x374/cw/ec/13700/Fiat-Punto-Evo-Right-Front-Three-Quarter-77711.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/fiat.webp
Fiat,Avventura,2014,Discontinued,Avventura,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/fiat/avventura.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/fiat.webp
